IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,203,0.00
54.79.197.209,2082,80,false,SYD,Oceania,Sydney,203,0.00
13.36.24.111,2052,80,false,CDG,Europe,Paris,203,0.00
15.160.15.255,2096,80,false,MXP,Europe,Milan,204,0.00
13.48.140.41,2096,80,false,ARN,Europe,Stockholm,204,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,205,0.00
13.49.119.167,2082,80,false,ARN,Europe,Stockholm,205,0.00
13.48.140.41,2082,80,false,ARN,Europe,Stockholm,207,0.00
3.9.172.239,80,80,false,LHR,Europe,London,208,0.00
15.160.15.255,2052,80,false,MXP,Europe,Milan,208,0.00
13.48.140.41,2087,80,false,ARN,Europe,Stockholm,213,0.00
13.37.165.175,2053,80,false,CDG,Europe,Paris,213,0.00
99.80.238.19,2095,80,false,DUB,Europe,Dublin,214,0.00
13.36.24.111,2095,80,false,CDG,Europe,Paris,215,0.00
52.53.226.228,80,80,false,SJC,North America,San Jose,215,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,218,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,221,0.00
13.36.162.145,2053,80,false,CDG,Europe,Paris,222,0.00
13.36.162.145,2086,80,false,CDG,Europe,Paris,225,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,226,0.00
13.36.162.145,2087,80,false,CDG,Europe,Paris,227,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,229,0.00
54.238.70.174,8443,443,true,NRT,Asia Pacific,Tokyo,232,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,233,0.00
13.36.162.145,2095,80,false,CDG,Europe,Paris,237,0.00
13.51.138.200,2095,80,false,ARN,Europe,Stockholm,240,0.00
13.49.6.192,2096,80,false,ARN,Europe,Stockholm,240,0.00
13.49.119.167,2052,80,false,ARN,Europe,Stockholm,242,0.00
13.49.119.167,2083,80,false,ARN,Europe,Stockholm,245,0.00
13.48.140.41,2052,80,false,ARN,Europe,Stockholm,245,0.00
13.49.6.192,2095,80,false,ARN,Europe,Stockholm,249,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,259,0.00
13.245.152.196,2095,80,false,CPT,Africa,Cape Town,303,0.00
13.245.152.196,2086,80,false,CPT,Africa,Cape Town,307,0.00
13.245.152.196,2053,80,false,CPT,Africa,Cape Town,313,0.00
13.245.152.196,2096,80,false,CPT,Africa,Cape Town,315,0.00
13.245.152.196,2082,80,false,CPT,Africa,Cape Town,327,0.00
