IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.221.86,8080,8080,false,SIN,Asia Pacific,Singapore,27,7.41
8.219.215.214,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.41
8.219.167.65,443,443,true,SIN,Asia Pacific,Singapore,54,7.40
8.219.196.117,2083,2083,true,SIN,Asia Pacific,Singapore,71,7.40
8.219.238.145,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.40
8.219.250.239,2096,2096,true,SIN,Asia Pacific,Singapore,114,7.40
8.222.221.90,2052,2052,false,SIN,Asia Pacific,Singapore,31,7.40
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,106,7.39
8.222.183.242,8080,8080,false,SIN,Asia Pacific,Singapore,9,7.39
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,69,7.39
8.219.242.208,2086,2086,false,SIN,Asia Pacific,Singapore,3,7.39
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.38
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,14,7.38
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,7.38
8.222.144.117,2087,2087,true,SIN,Asia Pacific,Singapore,64,7.38
8.219.197.111,2083,2083,true,SIN,Asia Pacific,Singapore,92,7.38
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,27,7.38
8.222.197.251,2095,2095,false,SIN,Asia Pacific,Singapore,3,7.38
8.219.191.40,8080,8080,false,SIN,Asia Pacific,Singapore,5,7.38
8.219.175.127,8880,8880,false,SIN,Asia Pacific,Singapore,35,7.38
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.38
8.222.183.242,2096,2096,true,SIN,Asia Pacific,Singapore,81,7.38
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,61,7.38
8.219.195.47,80,80,false,SIN,Asia Pacific,Singapore,8,7.37
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,46,7.37
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,7.37
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,7.37
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,64,7.37
8.219.5.10,2082,2082,false,SIN,Asia Pacific,Singapore,3,7.37
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,7,7.37
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,13,7.37
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.37
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,7.37
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,3,7.36
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,11,7.36
47.74.43.95,8443,8443,true,NRT,Asia Pacific,Tokyo,96,7.36
8.219.228.157,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.35
8.219.60.68,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.35
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,114,7.35
8.219.235.164,8080,8080,false,SIN,Asia Pacific,Singapore,53,7.35
8.222.128.131,8443,8443,true,SIN,Asia Pacific,Singapore,69,7.35
47.243.183.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,7.35
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,7.34
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,7.34
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,92,7.34
8.218.22.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,7.34
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,7.33
8.222.167.147,8080,8080,false,SIN,Asia Pacific,Singapore,20,7.33
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,7.33
47.74.34.47,2087,2087,true,NRT,Asia Pacific,Tokyo,83,7.33
8.219.198.139,2052,2052,false,SIN,Asia Pacific,Singapore,41,7.33
8.218.2.181,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,7.33
8.219.101.72,2095,2095,false,SIN,Asia Pacific,Singapore,25,7.33
8.219.196.24,2082,2082,false,SIN,Asia Pacific,Singapore,15,7.32
8.222.252.150,8443,8443,true,SIN,Asia Pacific,Singapore,91,7.32
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,7.32
47.236.146.249,2083,2083,true,SIN,Asia Pacific,Singapore,84,7.32
8.222.150.197,8443,8443,true,SIN,Asia Pacific,Singapore,59,7.32
47.236.121.23,2083,2083,true,SIN,Asia Pacific,Singapore,71,7.31
8.219.198.139,2096,2096,true,SIN,Asia Pacific,Singapore,97,7.31
8.219.103.57,2052,2052,false,SIN,Asia Pacific,Singapore,17,7.31
47.243.162.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,7.31
8.219.200.145,8080,8080,false,SIN,Asia Pacific,Singapore,11,7.31
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,43,7.31
8.219.51.211,8443,8443,true,SIN,Asia Pacific,Singapore,52,7.31
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,15,7.31
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.30
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,7.30
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,92,7.30
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,25,7.30
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.30
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,110,7.30
8.222.244.123,8880,8880,false,SIN,Asia Pacific,Singapore,30,7.30
8.217.250.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,7.29
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,105,7.29
8.222.221.86,2096,2096,true,SIN,Asia Pacific,Singapore,59,7.28
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,7.27
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,89,7.27
8.219.193.202,2096,2096,true,SIN,Asia Pacific,Singapore,114,7.27
8.222.212.172,2087,2087,true,SIN,Asia Pacific,Singapore,91,7.27
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,7.26
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.26
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,95,7.26
8.219.167.65,2086,2086,false,SIN,Asia Pacific,Singapore,7,7.25
47.236.146.249,2086,2086,false,SIN,Asia Pacific,Singapore,20,7.25
8.219.141.174,8443,8443,true,SIN,Asia Pacific,Singapore,70,7.25
8.219.193.22,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.25
8.219.242.208,8443,8443,true,SIN,Asia Pacific,Singapore,51,7.25
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,79,7.25
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,7.24
8.222.180.86,8080,8080,false,SIN,Asia Pacific,Singapore,11,7.24
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,63,7.24
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,64,7.24
8.219.196.24,80,80,false,SIN,Asia Pacific,Singapore,13,7.24
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,65,7.24
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,13,7.24
8.222.211.16,2096,2096,true,SIN,Asia Pacific,Singapore,107,7.23
8.222.221.109,2096,2096,true,SIN,Asia Pacific,Singapore,59,7.23
8.217.85.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,93,7.23
8.219.197.111,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.23
8.219.210.64,8880,8880,false,SIN,Asia Pacific,Singapore,14,7.23
8.222.208.83,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.23
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,7.23
8.219.153.237,2082,2082,false,NRT,Asia Pacific,Tokyo,88,7.23
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.23
8.219.0.162,2053,2053,true,SIN,Asia Pacific,Singapore,138,7.23
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,58,7.23
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,25,7.22
8.219.4.122,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.22
8.219.72.50,2052,2052,false,SIN,Asia Pacific,Singapore,284,7.22
8.222.236.229,2052,2052,false,SIN,Asia Pacific,Singapore,34,7.21
8.219.228.193,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.20
8.219.206.53,2086,2086,false,SIN,Asia Pacific,Singapore,11,7.20
8.219.188.162,2082,2082,false,SIN,Asia Pacific,Singapore,7,7.20
47.236.87.206,443,443,true,SIN,Asia Pacific,Singapore,113,7.20
8.219.102.252,8443,8443,true,SIN,Asia Pacific,Singapore,57,7.20
47.243.42.219,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,7.19
8.219.60.68,8443,8443,true,SIN,Asia Pacific,Singapore,108,7.19
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,18,7.19
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,22,7.19
47.236.174.206,80,80,false,SIN,Asia Pacific,Singapore,13,7.19
8.222.134.170,2086,2086,false,SIN,Asia Pacific,Singapore,11,7.19
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,97,7.17
8.219.201.8,2095,2095,false,SIN,Asia Pacific,Singapore,13,7.17
8.219.200.145,2096,2096,true,SIN,Asia Pacific,Singapore,111,7.17
8.218.143.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,7.17
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,25,7.17
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,22,7.17
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,48,7.17
8.222.249.98,2083,2083,true,SIN,Asia Pacific,Singapore,108,7.16
8.219.58.64,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.16
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,92,7.16
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,7.16
8.222.202.163,8443,8443,true,SIN,Asia Pacific,Singapore,58,7.16
8.222.208.83,2096,2096,true,SIN,Asia Pacific,Singapore,73,7.16
47.236.174.206,2053,2053,true,SIN,Asia Pacific,Singapore,52,7.16
8.219.191.40,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.15
8.222.144.50,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.15
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,79,7.15
8.219.98.13,2096,2096,true,SIN,Asia Pacific,Singapore,63,7.15
8.222.136.247,2053,2053,true,SIN,Asia Pacific,Singapore,39,7.15
8.218.110.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,7.14
8.219.196.24,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.14
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,106,7.14
8.222.134.170,2086,2086,false,SIN,Asia Pacific,Singapore,36,7.14
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,7.14
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.14
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,57,7.14
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,7.14
8.219.245.187,8880,8880,false,SIN,Asia Pacific,Singapore,9,7.13
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,7.13
8.222.128.131,2087,2087,true,SIN,Asia Pacific,Singapore,51,7.13
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,52,7.13
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,7.13
8.222.208.83,443,443,true,SIN,Asia Pacific,Singapore,106,7.12
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,7.12
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,9,7.12
47.236.116.26,2087,2087,true,SIN,Asia Pacific,Singapore,45,7.12
8.219.72.50,2053,2053,true,SIN,Asia Pacific,Singapore,47,7.12
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,7.11
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.11
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,7.11
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,11,7.11
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,58,7.11
47.245.126.151,2087,2087,true,SIN,Asia Pacific,Singapore,16,7.11
8.219.58.64,2086,2086,false,SIN,Asia Pacific,Singapore,11,7.11
8.219.177.205,8443,8443,true,SIN,Asia Pacific,Singapore,58,7.11
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.10
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,7.10
8.219.248.47,2087,2087,true,SIN,Asia Pacific,Singapore,156,7.10
8.219.161.129,8080,8080,false,SIN,Asia Pacific,Singapore,5,7.10
47.236.104.11,2083,2083,true,SIN,Asia Pacific,Singapore,52,7.09
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,7.09
8.219.72.51,80,80,false,SIN,Asia Pacific,Singapore,7,7.09
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,21,7.09
8.218.105.223,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,7.09
8.219.251.81,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.08
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,7.08
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.08
8.222.249.190,2053,2053,true,SIN,Asia Pacific,Singapore,115,7.08
8.222.221.90,80,80,false,SIN,Asia Pacific,Singapore,5,7.08
8.222.128.131,2087,2087,true,SIN,Asia Pacific,Singapore,51,7.08
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,7.07
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,7.07
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,3,7.07
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,79,7.06
47.236.202.91,2096,2096,true,SIN,Asia Pacific,Singapore,48,7.06
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,10,7.06
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,7.06
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,48,7.06
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,83,7.06
8.219.106.156,2083,2083,true,SIN,Asia Pacific,Singapore,65,7.06
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.06
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,7.05
8.219.107.199,2052,2052,false,SIN,Asia Pacific,Singapore,22,7.05
8.219.113.232,2087,2087,true,SIN,Asia Pacific,Singapore,35,7.05
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,40,7.05
8.210.66.190,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,7.05
8.219.242.208,2082,2082,false,SIN,Asia Pacific,Singapore,7,7.05
8.222.144.117,2082,2082,false,SIN,Asia Pacific,Singapore,27,7.05
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,7.04
47.236.174.206,2083,2083,true,SIN,Asia Pacific,Singapore,46,7.04
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,35,7.04
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,17,7.04
8.210.250.120,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,7.04
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,182,7.03
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,7.03
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,35,7.03
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,14,7.03
8.222.146.222,8880,8880,false,SIN,Asia Pacific,Singapore,4,7.03
8.222.174.108,2087,2087,true,SIN,Asia Pacific,Singapore,58,7.03
47.236.121.23,8443,8443,true,SIN,Asia Pacific,Singapore,114,7.03
8.222.187.4,2096,2096,true,SIN,Asia Pacific,Singapore,86,7.02
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,71,7.02
8.219.151.193,2083,2083,true,SIN,Asia Pacific,Singapore,67,7.02
8.219.40.255,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.02
8.219.195.47,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.02
8.218.156.91,2053,2053,true,HKG,Asia Pacific,Hong Kong,106,7.02
47.74.36.223,80,80,false,NRT,Asia Pacific,Tokyo,70,7.01
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,125,7.01
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,7.01
47.74.44.153,2086,2086,false,HKG,Asia Pacific,Hong Kong,152,7.01
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,12,7.01
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,42,7.01
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,7,7.01
8.222.128.131,443,443,true,SIN,Asia Pacific,Singapore,67,7.00
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,12,7.00
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,7.00
8.219.1.92,2083,2083,true,SIN,Asia Pacific,Singapore,38,7.00
8.222.202.163,2087,2087,true,SIN,Asia Pacific,Singapore,47,7.00
8.210.101.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,6.99
8.222.180.242,2096,2096,true,SIN,Asia Pacific,Singapore,80,6.99
8.219.142.191,2083,2083,true,SIN,Asia Pacific,Singapore,74,6.98
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,7,6.98
8.219.147.58,2095,2095,false,SIN,Asia Pacific,Singapore,16,6.98
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.98
8.219.0.162,8443,8443,true,SIN,Asia Pacific,Singapore,107,6.98
8.219.97.179,8443,8443,true,SIN,Asia Pacific,Singapore,96,6.98
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,79,6.98
8.219.1.92,2083,2083,true,SIN,Asia Pacific,Singapore,98,6.97
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,6.97
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,10,6.97
8.219.247.203,8080,8080,false,SIN,Asia Pacific,Singapore,29,6.96
8.219.251.81,8880,8880,false,SIN,Asia Pacific,Singapore,7,6.96
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,165,6.96
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.96
8.222.202.163,2083,2083,true,SIN,Asia Pacific,Singapore,5,6.96
8.218.204.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,6.96
8.222.144.50,2086,2086,false,SIN,Asia Pacific,Singapore,5,6.96
8.219.142.191,8443,8443,true,SIN,Asia Pacific,Singapore,69,6.96
8.219.77.222,2053,2053,true,SIN,Asia Pacific,Singapore,63,6.96
8.219.142.229,8080,8080,false,SIN,Asia Pacific,Singapore,16,6.96
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,7,6.95
8.219.240.160,80,80,false,SIN,Asia Pacific,Singapore,7,6.94
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,8,6.94
8.219.74.35,2086,2086,false,SIN,Asia Pacific,Singapore,12,6.94
8.219.139.13,2082,2082,false,SIN,Asia Pacific,Singapore,11,6.94
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,25,6.94
8.222.140.87,2052,2052,false,SIN,Asia Pacific,Singapore,16,6.94
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,19,6.94
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,5,6.93
47.91.31.231,2053,2053,true,NRT,Asia Pacific,Tokyo,83,6.93
47.74.44.203,2087,2087,true,NRT,Asia Pacific,Tokyo,86,6.93
8.219.241.189,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.93
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,6.93
8.222.224.17,2082,2082,false,SIN,Asia Pacific,Singapore,4,6.93
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,6.93
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,19,6.92
8.219.60.54,2096,2096,true,SIN,Asia Pacific,Singapore,49,6.91
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,6.91
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,58,6.91
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,6.90
8.219.60.54,8080,8080,false,SIN,Asia Pacific,Singapore,18,6.90
8.219.40.37,8443,8443,true,SIN,Asia Pacific,Singapore,90,6.90
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,6.90
8.219.6.157,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.90
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,6.90
8.218.65.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,6.90
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,6.90
8.222.212.219,2087,2087,true,SIN,Asia Pacific,Singapore,88,6.89
8.217.250.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,6.89
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,12,6.89
8.218.110.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,6.89
8.219.60.54,8443,8443,true,SIN,Asia Pacific,Singapore,184,6.89
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,96,6.89
8.222.208.83,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.89
8.219.250.239,8443,8443,true,SIN,Asia Pacific,Singapore,109,6.88
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.88
8.222.249.98,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.88
8.219.159.232,2083,2083,true,SIN,Asia Pacific,Singapore,51,6.88
8.219.197.111,80,80,false,SIN,Asia Pacific,Singapore,40,6.88
8.219.215.214,443,443,true,SIN,Asia Pacific,Singapore,104,6.88
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,6.88
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,6.88
8.219.100.168,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.88
8.222.249.98,2053,2053,true,SIN,Asia Pacific,Singapore,69,6.88
8.219.179.34,2082,2082,false,SIN,Asia Pacific,Singapore,20,6.88
8.219.201.8,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.87
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,6.87
8.222.214.231,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.87
8.219.74.35,8443,8443,true,SIN,Asia Pacific,Singapore,97,6.87
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,6.87
8.222.255.15,8443,8443,true,SIN,Asia Pacific,Singapore,53,6.87
8.218.119.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,6.86
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,6.86
8.219.163.195,2087,2087,true,SIN,Asia Pacific,Singapore,67,6.86
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,21,6.86
8.222.174.108,8443,8443,true,SIN,Asia Pacific,Singapore,76,6.86
8.217.250.222,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,6.86
8.219.40.255,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.86
8.219.213.112,8080,8080,false,SIN,Asia Pacific,Singapore,19,6.86
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,81,6.86
8.218.204.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,6.86
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.86
8.222.138.164,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.85
8.219.151.193,8443,8443,true,SIN,Asia Pacific,Singapore,100,6.85
8.219.170.223,8443,8443,true,SIN,Asia Pacific,Singapore,48,6.85
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,6.85
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,24,6.85
8.219.73.188,80,80,false,SIN,Asia Pacific,Singapore,14,6.84
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,3,6.84
8.222.208.83,80,80,false,SIN,Asia Pacific,Singapore,13,6.84
8.219.179.34,2083,2083,true,SIN,Asia Pacific,Singapore,59,6.84
8.219.13.143,2086,2086,false,SIN,Asia Pacific,Singapore,3,6.84
47.236.121.7,2083,2083,true,SIN,Asia Pacific,Singapore,56,6.84
8.219.194.170,2086,2086,false,SIN,Asia Pacific,Singapore,34,6.84
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,73,6.84
8.222.138.164,2086,2086,false,SIN,Asia Pacific,Singapore,6,6.83
8.222.249.190,2096,2096,true,SIN,Asia Pacific,Singapore,68,6.83
8.219.195.47,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.83
8.219.251.81,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.83
8.219.73.188,2095,2095,false,SIN,Asia Pacific,Singapore,16,6.83
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,6.82
8.219.188.162,2086,2086,false,SIN,Asia Pacific,Singapore,17,6.82
8.219.51.211,2096,2096,true,SIN,Asia Pacific,Singapore,78,6.82
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,39,6.82
8.219.77.222,8443,8443,true,SIN,Asia Pacific,Singapore,105,6.82
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,6.81
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,6.81
8.222.221.86,2086,2086,false,SIN,Asia Pacific,Singapore,4,6.81
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,6.81
8.222.212.219,443,443,true,SIN,Asia Pacific,Singapore,77,6.81
8.219.222.98,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.81
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,14,6.80
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,6.80
8.219.151.193,443,443,true,NRT,Asia Pacific,Tokyo,81,6.80
8.219.78.1,2095,2095,false,SIN,Asia Pacific,Singapore,18,6.80
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,76,6.80
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,22,6.80
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,6.79
8.219.106.15,2096,2096,true,SIN,Asia Pacific,Singapore,103,6.79
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,7,6.79
8.222.213.221,2052,2052,false,SIN,Asia Pacific,Singapore,16,6.79
8.219.114.201,2053,2053,true,SIN,Asia Pacific,Singapore,48,6.79
